pieza,numero,talla,tipo_linea,indice,x_cm,y_cm
DELANTERO,1,XXL,corte,36,21.8283,6.5895
DELANTERO,1,XXL,corte,37,22.0404,5.9586
DELANTERO,1,XXL,corte,38,22.5724,4.3982
DELANTERO,1,XXL,corte,39,7.3561,-1.1917
DELANTERO,1,XXL,corte,40,6.6901,-0.3279
DELANTERO,1,XXL,corte,41,6.4718,-0.0442
DELANTERO,1,XXL,corte,42,6.2535,0.2408
DELANTERO,1,XXL,corte,43,6.0354,0.5274
DELANTERO,1,XXL,corte,44,5.8179,0.8157
DELANTERO,1,XXL,corte,45,5.6013,1.1060
DELANTERO,1,XXL,corte,46,5.3859,1.3986
DELANTERO,1,XXL,corte,47,5.1720,1.6937
DELANTERO,1,XXL,corte,48,4.9599,1.9914
DELANTERO,1,XXL,corte,49,4.7500,2.2922
DELANTERO,1,XXL,corte,50,4.5426,2.5961
DELANTERO,1,XXL,corte,51,4.3380,2.9035
DELANTERO,1,XXL,corte,52,4.1366,3.2145
DELANTERO,1,XXL,corte,53,3.9388,3.5293
DELANTERO,1,XXL,corte,54,3.7458,3.8461
DELANTERO,1,XXL,corte,55,3.5578,4.1626
DELANTERO,1,XXL,corte,56,3.3740,4.4774
DELANTERO,1,XXL,corte,57,3.1932,4.7896
DELANTERO,1,XXL,corte,58,3.0142,5.0983
DELANTERO,1,XXL,corte,59,2.8361,5.4027
DELANTERO,1,XXL,corte,60,2.6579,5.7020
DELANTERO,1,XXL,corte,61,2.4786,5.9952
DELANTERO,1,XXL,corte,62,2.2972,6.2817
DELANTERO,1,XXL,corte,63,2.1129,6.5605
DELANTERO,1,XXL,corte,64,1.9248,6.8310
DELANTERO,1,XXL,corte,65,1.7322,7.0925
DELANTERO,1,XXL,corte,66,1.5341,7.3444
DELANTERO,1,XXL,corte,67,1.3288,7.5874
DELANTERO,1,XXL,corte,68,1.1133,7.8243
DELANTERO,1,XXL,corte,69,0.8869,8.0581
DELANTERO,1,XXL,corte,70,0.6501,8.2895
DELANTERO,1,XXL,corte,71,0.4042,8.5194
DELANTERO,1,XXL,corte,72,0.1501,8.7485
DELANTERO,1,XXL,corte,73,-0.1111,8.9776
DELANTERO,1,XXL,corte,74,-0.3691,9.2000
DELANTERO,1,XXL,corte,75,-2.7000,9.2000
DELANTERO,1,XXL,corte,76,-2.7000,77.0000
ESPALDA,2,XXL,costura,0,0.0000,10.0000
ESPALDA,2,XXL,costura,1,21.1331,10.0000
ESPALDA,2,XXL,costura,2,21.1396,10.5130
ESPALDA,2,XXL,costura,3,21.1689,11.0966
ESPALDA,2,XXL,costura,4,21.2221,11.6751
ESPALDA,2,XXL,costura,5,21.3013,12.2481
ESPALDA,2,XXL,costura,6,21.4089,12.8151
ESPALDA,2,XXL,costura,7,21.5468,13.3757
ESPALDA,2,XXL,costura,8,21.7156,13.9296
ESPALDA,2,XXL,costura,9,21.9131,14.4771
ESPALDA,2,XXL,costura,10,22.1366,15.0184
ESPALDA,2,XXL,costura,11,22.3836,15.5537
ESPALDA,2,XXL,costura,12,22.6517,16.0833
ESPALDA,2,XXL,costura,13,22.9382,16.6075
ESPALDA,2,XXL,costura,14,23.2407,17.1264
ESPALDA,2,XXL,costura,15,23.5566,17.6404
ESPALDA,2,XXL,costura,16,23.8835,18.1497
ESPALDA,2,XXL,costura,17,24.2187,18.6545
ESPALDA,2,XXL,costura,18,24.5597,19.1550
ESPALDA,2,XXL,costura,19,24.9041,19.6516
ESPALDA,2,XXL,costura,20,25.2493,20.1444
ESPALDA,2,XXL,costura,21,25.5941,20.6338
ESPALDA,2,XXL,costura,22,25.9385,21.1202
ESPALDA,2,XXL,costura,23,26.2826,21.6041
ESPALDA,2,XXL,costura,24,26.6264,22.0858
ESPALDA,2,XXL,costura,25,26.9700,22.5659
ESPALDA,2,XXL,costura,26,27.3134,23.0446
ESPALDA,2,XXL,costura,27,27.6567,23.5225
ESPALDA,2,XXL,costura,28,28.0000,24.0000
ESPALDA,2,XXL,costura,29,28.0000,76.0000
ESPALDA,2,XXL,costura,30,0.0000,76.0000
ESPALDA,2,XXL,corte,0,29.0000,23.6778
ESPALDA,2,XXL,corte,1,28.4688,22.9389
ESPALDA,2,XXL,corte,2,28.1258,22.4615
ESPALDA,2,XXL,corte,3,27.7828,21.9834
ESPALDA,2,XXL,corte,4,27.4400,21.5043
ESPALDA,2,XXL,corte,5,27.0970,21.0239
ESPALDA,2,XXL,corte,6,26.7540,20.5415
ESPALDA,2,XXL,corte,7,26.4109,20.0569
ESPALDA,2,XXL,corte,8,26.0675,19.5695
ESPALDA,2,XXL,corte,9,25.7245,19.0798
ESPALDA,2,XXL,corte,10,25.3838,18.5885
ESPALDA,2,XXL,corte,11,25.0484,18.0963
ESPALDA,2,XXL,corte,12,24.7208,17.6030
ESPALDA,2,XXL,corte,13,24.4035,17.1085
ESPALDA,2,XXL,corte,14,24.0988,16.6127
ESPALDA,2,XXL,corte,15,23.8091,16.1158
ESPALDA,2,XXL,corte,16,23.5367,15.6176
ESPALDA,2,XXL,corte,17,23.2840,15.1183
ESPALDA,2,XXL,corte,18,23.0531,14.6179
ESPALDA,2,XXL,corte,19,22.8460,14.1165
ESPALDA,2,XXL,corte,20,22.6649,13.6140
ESPALDA,2,XXL,corte,21,22.5113,13.1102
ESPALDA,2,XXL,corte,22,22.3863,12.6023
ESPALDA,2,XXL,corte,23,22.2885,12.0863
ESPALDA,2,XXL,corte,24,22.2158,11.5608
ESPALDA,2,XXL,corte,25,22.1666,11.0258
ESPALDA,2,XXL,corte,26,22.1393,10.4816
ESPALDA,2,XXL,corte,27,22.1204,9.0000
ESPALDA,2,XXL,corte,28,0.0000,9.0000
ESPALDA,2,XXL,corte,29,0.0000,77.0000
ESPALDA,2,XXL,corte,30,29.0000,77.0000
ESPALDA,2,XXL,corte,31,29.0000,23.6778
CANESU,3,XXL,costura,0,0.0000,2.0000
CANESU,3,XXL,costura,1,0.2776,2.0004
CANESU,3,XXL,costura,2,0.5551,2.0003
CANESU,3,XXL,costura,3,0.8325,1.9989
CANESU,3,XXL,costura,4,1.1097,1.9959
CANESU,3,XXL,costura,5,1.3867,1.9905
CANESU,3,XXL,costura,6,1.6633,1.9823
CANESU,3,XXL,costura,7,1.9395,1.9705
CANESU,3,XXL,costura,8,2.2153,1.9547
CANESU,3,XXL,costura,9,2.4905,1.9343
CANESU,3,XXL,costura,10,2.7651,1.9087
CANESU,3,XXL,costura,11,3.0391,1.8773
CANESU,3,XXL,costura,12,3.3124,1.8395
CANESU,3,XXL,costura,13,3.5849,1.7947
CANESU,3,XXL,costura,14,3.8564,1.7426
CANESU,3,XXL,costura,15,4.1268,1.6831
CANESU,3,XXL,costura,16,4.3958,1.6163
CANESU,3,XXL,costura,17,4.6631,1.5423
CANESU,3,XXL,costura,18,4.9285,1.4611
CANESU,3,XXL,costura,19,5.1916,1.3728
CANESU,3,XXL,costura,20,5.4522,1.2775
CANESU,3,XXL,costura,21,5.7100,1.1753
CANESU,3,XXL,costura,22,5.9647,1.0662
CANESU,3,XXL,costura,23,6.2162,0.9503
CANESU,3,XXL,costura,24,6.4640,0.8278
CANESU,3,XXL,costura,25,6.7085,0.6991
CANESU,3,XXL,costura,26,6.9502,0.5654
CANESU,3,XXL,costura,27,7.1896,0.4276
CANESU,3,XXL,costura,28,7.4274,0.2868
CANESU,3,XXL,costura,29,7.6640,0.1439
CANESU,3,XXL,costura,30,7.9000,0.0000
CANESU,3,XXL,costura,31,21.6840,4.5000
CANESU,3,XXL,costura,32,21.5937,5.1089
CANESU,3,XXL,costura,33,21.5056,5.7173
CANESU,3,XXL,costura,34,21.4218,6.3249
CANESU,3,XXL,costura,35,21.3445,6.9310
CANESU,3,XXL,costura,36,21.2760,7.5353
CANESU,3,XXL,costura,37,21.2183,8.1373
CANESU,3,XXL,costura,38,21.1736,8.7365
CANESU,3,XXL,costura,39,21.1442,9.3325
CANESU,3,XXL,costura,40,21.1321,9.9249
CANESU,3,XXL,costura,41,21.1331,10.0000
CANESU,3,XXL,costura,42,0.0000,10.0000
CANESU,3,XXL,corte,0,22.1322,9.9286
CANESU,3,XXL,corte,1,22.1437,9.3674
CANESU,3,XXL,corte,2,22.1718,8.7984
CANESU,3,XXL,corte,3,22.2147,8.2222
CANESU,3,XXL,corte,4,22.2706,7.6394
CANESU,3,XXL,corte,5,22.3374,7.0506
CANESU,3,XXL,corte,6,22.4131,6.4564
CANESU,3,XXL,corte,7,22.4958,5.8573
CANESU,3,XXL,corte,8,22.5832,5.2539
CANESU,3,XXL,corte,9,22.7971,3.8114
CANESU,3,XXL,corte,10,7.7726,-1.0935
CANESU,3,XXL,corte,11,7.1453,-0.7111
CANESU,3,XXL,corte,12,6.9140,-0.5715
CANESU,3,XXL,corte,13,6.6854,-0.4360
CANESU,3,XXL,corte,14,6.4587,-0.3055
CANESU,3,XXL,corte,15,6.2336,-0.1810
CANESU,3,XXL,corte,16,6.0095,-0.0631
CANESU,3,XXL,corte,17,5.7852,0.0479
CANESU,3,XXL,corte,18,5.5585,0.1523
CANESU,3,XXL,corte,19,5.3288,0.2507
CANESU,3,XXL,corte,20,5.0961,0.3430
CANESU,3,XXL,corte,21,4.8607,0.4290
CANESU,3,XXL,corte,22,4.6231,0.5088
CANESU,3,XXL,corte,23,4.3833,0.5821
CANESU,3,XXL,corte,24,4.1418,0.6490
CANESU,3,XXL,corte,25,3.8989,0.7094
CANESU,3,XXL,corte,26,3.6547,0.7631
CANESU,3,XXL,corte,27,3.4096,0.8101
CANESU,3,XXL,corte,28,3.1629,0.8506
CANESU,3,XXL,corte,29,2.9137,0.8851
CANESU,3,XXL,corte,30,2.6617,0.9140
CANESU,3,XXL,corte,31,2.4070,0.9378
CANESU,3,XXL,corte,32,2.1497,0.9568
CANESU,3,XXL,corte,33,1.8897,0.9717
CANESU,3,XXL,corte,34,1.6271,0.9829
CANESU,3,XXL,corte,35,1.3621,0.9908
CANESU,3,XXL,corte,36,1.0945,0.9960
CANESU,3,XXL,corte,37,0.8247,0.9990
CANESU,3,XXL,corte,38,0.5525,1.0003
CANESU,3,XXL,corte,39,0.2781,1.0004
CANESU,3,XXL,corte,40,0.0000,1.0000
CANESU,3,XXL,corte,41,0.0000,11.0000
CANESU,3,XXL,corte,42,22.1459,11.0000
CANESU,3,XXL,corte,43,22.1322,9.9286
MANGA,4,XXL,costura,0,-19.2847,9.9360
MANGA,4,XXL,costura,1,-18.8698,9.3682
MANGA,4,XXL,costura,2,-18.4474,8.8075
MANGA,4,XXL,costura,3,-18.0101,8.2614
MANGA,4,XXL,costura,4,-17.5505,7.7369
MANGA,4,XXL,costura,5,-17.0656,7.2372
MANGA,4,XXL,costura,6,-16.5573,6.7602
MANGA,4,XXL,costura,7,-16.0284,6.3037
MANGA,4,XXL,costura,8,-15.4812,5.8655
MANGA,4,XXL,costura,9,-14.9183,5.4433
MANGA,4,XXL,costura,10,-14.3422,5.0348
MANGA,4,XXL,costura,11,-13.7555,4.6377
MANGA,4,XXL,costura,12,-13.1606,4.2497
MANGA,4,XXL,costura,13,-12.5600,3.8687
MANGA,4,XXL,costura,14,-11.9552,3.4939
MANGA,4,XXL,costura,15,-11.3460,3.1277
